stud_id,contact,tepsb_sex,cp09v02,cp09v05,cp09v06,cp09v07,cp09v08_u,cp09v08_ud,cp09v09,cp09v10,cp09v11_1,cp09v11_2,cp09v11_3,cp09v11_4,cp09v11_5,cp09v11_6,cp09v11_7,cp09v11_8,cp09v11_9,cp09v11_10,cp09v12,cp09v13,cp09v14,cp09v15,cp09v16,cp09v17,cp09v18,cp09v19,cp09v20,cp09v20_k,cp09v21,cp09v22,cp09v23,cp09v24,cp09v25,cp09v26,cp09v27
19353,6,2,2,1,6,2,6,3,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,153,49
08934,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,57
11323,6,2,2,1,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,6,46,42,2,999,5,50,6,2,5,163,50
17133,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,80
11160,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,55
18776,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,58
16668,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
16980,6,2,2,1,6,3,6,3,1,2,0,0,0,0,0,0,1,0,0,0,1,99,99,3,2,6,79,33,2,999,4,30,4,2,1,160,58
11061,6,1,1,1,5,2,4,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,75
19746,6,1,1,1,6,2,6,2,1,2,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,70
15012,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05096,6,2,2,3,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,50
13480,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,47
16038,6,1,1,1,6,2,1,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,182,81
19235,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09881,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,187,75
09907,6,2,2,1,6,2,1,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,166,52
07226,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14738,6,1,1,1,6,2,6,4,1,97,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,54
10310,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,164,47
07054,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,79
03318,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09853,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14188,6,1,1,1,5,2,10,7,3,97,0,0,0,0,0,0,0,1,0,0,1,99,99,3,2,4,30,73,2,999,4,50,5,1,99,183,80
15904,6,1,1,1,6,2,1,6,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,78
08216,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,56
17659,6,2,2,1,6,2,1,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,150,42
14084,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18799,6,1,2,3,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,1,97,98,34,2,999,5,995,6,1,99,175,64
09464,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,55
04267,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,63
07059,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,170,77
08338,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14494,6,1,1,1,6,2,1,4,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,71
07823,6,1,1,1,6,2,6,8,2,97,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,85
05588,6,2,2,1,6,2,1,2,1,2,0,0,1,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,62
11529,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,164,50
12044,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
07544,6,2,2,3,5,2,9,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,60
04224,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
12640,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09124,6,1,1,1,6,2,1,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,72
08372,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
07892,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,1,3,2,3,46,52,2,999,4,48,4,1,99,163,53
18805,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,159,55
03692,6,1,1,1,6,2,1,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,67
18343,6,2,2,1,6,2,6,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,50
10589,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
12694,6,2,2,1,6,2,1,6,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,60
07601,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,90
17986,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14970,6,1,1,1,6,2,6,2,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,182,63
19382,6,2,2,1,5,2,8,8,2,1,0,0,0,0,0,0,0,1,0,0,1,99,99,3,2,5,79,41,2,999,4,40,5,1,99,170,58
04809,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,56
08018,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,76
17222,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,60
10058,1,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
02483,6,2,2,1,5,2,4,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,166,60
09054,6,1,1,1,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,78
19190,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18213,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,179,90
12424,6,2,2,2,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,52
11561,6,2,2,3,5,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,48
15992,6,2,2,1,5,2,8,6,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,40
14153,6,1,1,1,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,1,4,98,34,1,12,4,72,7,1,99,170,65
03678,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
00811,6,2,2,3,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,56
12989,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,57
16203,6,2,2,1,5,2,8,4,1,1,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,57
12753,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,159,69
02594,6,1,1,1,5,2,8,4,2,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,76
15417,6,2,2,3,6,2,6,7,1,2,0,0,0,0,0,0,0,0,1,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,997
05135,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
08077,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,176,61
18249,6,2,2,1,6,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,153,47
02021,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,169,53
11487,6,1,1,1,5,2,3,6,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,179,61
13619,6,1,1,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,62
04588,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
03050,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18338,6,1,1,1,6,2,6,2,1,2,0,0,0,1,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,60
10532,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
01027,6,2,2,3,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,44
10497,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
02770,6,1,1,1,5,2,3,6,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,70
07745,6,2,1,2,5,2,4,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,157,47
18988,6,1,1,1,5,2,8,7,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,71
01473,6,2,2,1,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,6,26,82,2,999,6,40,5,2,5,160,60
14585,6,2,2,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,55
17921,6,1,1,1,6,2,1,1,1,2,0,0,0,1,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,45
17640,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18117,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
18266,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,55
08723,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
15792,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,70
11505,6,1,2,3,6,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,57
00688,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,70
05198,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,60
07079,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,60
07903,6,2,2,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,50
14035,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,64
00134,6,1,1,1,6,2,6,8,1,2,1,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,66
07931,6,1,1,2,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,186,80
18191,6,1,1,1,5,2,3,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,68
10712,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
10352,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
15288,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
17074,5,1,2,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
05142,6,2,2,1,6,2,1,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,150,40
00933,6,2,2,1,6,2,1,5,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,52
09391,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,168,60
03190,6,1,1,1,5,2,8,5,1,1,0,0,0,0,0,0,0,1,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,173,65
01178,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,164,50
18970,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
19799,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,55
11201,6,1,1,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,181,80
16131,6,2,2,1,6,2,6,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,163,56
02347,6,1,1,1,6,2,6,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,184,80
09376,6,2,2,1,5,2,4,3,2,1,0,0,0,0,0,0,0,1,0,0,1,99,99,3,1,7,64,41,2,999,4,40,5,1,99,165,53
13725,6,2,2,3,5,2,8,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,63
15998,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,76
07566,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
06533,6,2,2,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,59
14475,6,1,1,1,6,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,180,70
06272,6,1,1,1,5,2,8,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,57
10400,6,2,2,1,5,2,8,8,1,1,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,64
09560,6,1,1,2,5,2,8,97,2,1,0,0,0,0,0,0,0,0,1,0,1,99,99,3,2,97,997,97,2,999,6,997,4,2,97,177,58
02564,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14737,6,1,1,1,6,2,1,5,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,69
02595,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
10340,6,2,2,1,3,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,4,99,4,27,41,2,999,6,40,5,1,99,154,40
03008,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09010,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,50
11498,6,1,2,3,2,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,2,2,51,51,2,999,6,48,3,1,99,170,90
03659,6,1,1,1,5,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,65
05771,6,2,2,1,6,2,6,2,1,2,1,0,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,158,52
16512,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,156,42
17980,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
14326,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,48
13363,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,53
08587,6,2,2,1,1,1,99,99,99,99,9,9,9,9,9,9,9,9,9,9,1,99,99,3,1,5,98,51,1,2,4,65,8,1,99,166,48
01379,3,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
15999,6,1,1,1,5,2,9,5,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,181,65
13907,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,150,45
19706,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,174,55
06456,6,1,1,1,5,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,90
14409,6,2,2,1,6,2,1,3,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,49
04998,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,162,57
11382,6,1,1,1,6,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,175,48
02517,6,2,2,1,5,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,60
08536,6,2,2,1,5,2,9,4,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,159,55
16185,6,2,2,1,5,2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,153,45
15705,5,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
04378,5,1,1,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
01154,6,1,1,1,6,2,1,4,1,2,0,1,0,0,0,0,0,0,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,170,99
19532,6,2,2,1,6,2,6,7,1,2,0,0,0,0,0,1,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,146,36
19938,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
12888,5,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
16129,6,1,1,1,6,2,6,4,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,167,75
16718,6,2,2,1,5,3,8,8,2,1,0,0,0,0,0,0,1,0,0,0,1,99,99,3,1,97,998,41,2,999,98,63,97,2,97,998,998
08459,6,1,1,1,6,2,1,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,172,85
15273,6,1,2,3,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,178,60
15110,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,171,70
16064,6,2,2,1,6,2,6,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,155,40
17013,6,2,2,1,5,2,8,2,1,1,0,0,0,0,0,0,0,1,0,0,3,1,2,99,99,99,999,99,99,999,99,999,99,99,99,157,42
17229,6,2,2,1,6,2,6,2,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,160,60
05236,6,1,1,1,5,2,9,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,85
08682,4,2,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
16218,6,1,1,1,3,2,99,99,99,99,9,9,9,9,9,9,9,9,9,9,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,183,82
17474,6,1,1,1,6,2,6,8,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,56
02590,6,1,1,1,6,2,1,6,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,173,65
15797,6,1,1,1,6,2,6,5,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,177,65
06204,6,2,2,1,6,2,1,3,1,2,0,0,0,0,0,0,1,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,161,42
15713,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
09253,6,2,2,1,5,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,165,53
12420,6,1,2,3,6,2,1,4,1,2,0,0,0,0,1,0,0,0,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,170,65
05522,6,2,2,1,7,2,12,3,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,99,99,99,999,99,99,999,99,999,99,99,99,166,48
15696,4,1,96,96,96,96,96,96,96,96,6,6,6,6,6,6,6,6,6,6,96,96,96,96,96,96,996,96,96,999,96,996,96,96,96,996,996
