stud_id,svyunit,ym,contact,teps_sex,tepsb_sex,np13v01,np13v05,np13v28,np13v29,np13v30_g,np13v30_gd,np13v31,np13v32v33_u,np13v32v33_ud,np13v34,np13v35,np13v36,np13v36_1,np13v36_2,np13v37,np13v37_1,np13v37_2,np13v38,np13v38_1,np13v38_2,np13v39,np13v39_1,np13v39_2,np13v40,np13v41,np13v42,np13v43,np13v44,np13v44_1,np13v45,np13v46,np13v47,np13v48,np13v49,np13v49_k,np13v50,np13v51,np13v52,np13v53,np13v54,np13v55,np13v56,np13v57,np13v58,np13v59,np13v60,np13v60_k,np13v61,np13v62,np13log1,np13log2
43128,2,201404,2,1,1,1,8,3,6,99,99,3,2,9,2,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,25,5,72,1,1,9,44,7,2,7,1,2,47,4,52,2,999,40,4,0,0
39476,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46762,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41977,2,201404,2,2,2,2,15,3,7,6,2,2,6,2,1,2,97,99,99,97,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
38673,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44896,2,201404,2,1,1,2,13,3,5,99,99,1,8,97,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,97,97,1,99,2,51,97,51,2,999,12,997,97,2,11,1,2,51,97,51,2,999,997,2,0,0
46539,2,201403,2,1,1,1,14,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,81,8,22,2,999,10,42,10,1,99,99,99,999,99,9999,99,999,999,99,0,0
48602,1,201401,2,1,1,1,15,3,5,99,99,1,8,5,1,1,2,2,1,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,95,2,75,2,999,11,60,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
42727,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
41080,1,201312,2,1,1,1,18,3,5,99,99,1,9,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,95,2,91,2,999,11,997,4,2,10,1,2,39,97,93,2,999,997,4,0,0
43372,2,201404,2,2,2,1,8,1,6,99,99,1,6,8,1,2,2,2,2,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,46,5,41,2,999,10,40,5,2,8,1,2,46,2,91,2,999,28,2,0,0
44740,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32710,1,201312,2,2,2,1,7,2,5,99,99,1,8,4,1,1,1,99,99,2,1,99,2,1,99,1,99,99,1,1,2,2,1,99,2,51,3,51,2,999,11,56,5,1,99,99,99,999,99,9999,99,999,999,99,1,0
44307,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46948,1,201401,2,2,2,1,98,3,5,99,99,1,8,7,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,81,5,22,2,999,8,66,7,1,99,99,99,999,99,9999,99,999,999,99,1,0
36714,1,201312,2,1,1,1,14,3,1,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
32500,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44565,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35270,1,201312,2,1,1,3,8,3,5,99,99,1,8,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,30,8,41,2,999,10,60,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
33138,1,201401,2,1,1,1,17,3,7,8,4,1,8,7,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41853,1,201311,2,2,2,1,1,3,5,99,99,1,9,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,3,99,99,46,1,52,2,999,10,48,12,2,9,1,2,66,9,41,2,999,44,6,0,0
41689,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
40963,1,201312,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
49061,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43987,1,201312,2,1,1,1,15,3,6,99,99,1,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
37977,1,201312,2,2,2,1,8,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,2,1,99,2,1,99,1,3,2,1,99,1,2,74,3,34,2,999,9,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
38836,1,201401,2,2,2,1,8,3,6,99,99,1,6,7,1,1,1,99,99,1,99,99,1,99,99,2,2,2,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41537,2,201404,2,1,1,1,2,3,6,99,99,1,6,4,2,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,1,99,1,2,47,9,41,1,1,97,40,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
43739,1,201312,2,2,2,3,1,3,7,1,3,2,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
49272,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
40424,1,201401,2,2,2,1,1,3,6,99,99,1,1,3,1,2,1,99,99,1,99,99,2,1,99,2,1,99,2,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
38148,1,201312,2,2,2,1,15,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,2,1,99,1,2,51,3,51,2,999,10,997,4,1,99,99,99,999,99,9999,99,999,999,99,0,0
32745,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30760,1,201312,2,1,1,2,16,3,7,6,4,1,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45341,2,201403,2,2,2,5,24,3,7,11,8,2,1,2,1,2,1,99,99,1,99,99,1,99,99,2,2,3,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
48742,1,201312,2,2,2,1,8,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,1,1,99,2,69,97,41,2,999,10,40,13,2,97,1,2,46,97,52,2,999,997,9,0,0
31648,1,201312,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33668,1,201401,2,2,2,1,1,3,7,1,3,2,1,3,1,2,2,2,1,2,2,2,2,1,99,2,1,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
40225,1,201312,2,1,1,1,14,3,5,99,99,2,8,8,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,1,1,1,99,2,25,6,82,2,999,9,45,6,2,8,1,2,10,5,82,2,999,48,5,0,0
48349,1,201312,2,1,1,2,16,3,7,1,8,1,6,3,1,2,2,2,3,1,99,99,97,99,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
30974,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47851,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47095,1,201312,1,1,1,1,4,3,5,99,99,1,96,96,1,1,1,99,99,1,99,99,1,99,99,2,2,2,1,1,1,1,3,99,99,996,2,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37959,1,201311,2,2,2,1,1,3,6,99,99,1,1,1,1,2,2,2,2,1,99,99,2,1,99,2,1,99,1,3,2,1,99,1,1,79,6,23,2,999,10,45,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
46664,1,201311,2,2,2,1,17,3,7,6,7,1,6,7,1,2,1,99,99,1,99,99,1,99,99,2,1,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45706,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
50068,1,201312,2,2,2,1,14,3,6,99,99,1,1,2,1,2,2,1,99,1,99,99,2,1,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
33313,1,201312,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48671,2,201404,2,1,1,6,15,3,6,99,99,3,97,97,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,997,97,72,97,999,12,997,4,2,97,1,2,997,97,72,97,999,997,97,0,0
41039,1,201312,2,1,1,1,2,3,6,99,99,1,6,3,1,2,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,2,1,99,2,74,8,31,1,10,10,45,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
33658,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
44670,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46786,1,201312,2,2,2,1,14,3,5,99,99,1,8,7,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,46,2,52,2,999,10,40,5,2,97,1,2,997,97,52,2,999,48,5,0,0
37536,1,201311,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32201,1,201401,2,2,2,1,8,3,6,99,99,1,6,8,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,73,5,34,2,999,11,40,4,2,10,1,2,57,4,42,2,999,50,5,0,0
40873,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
33996,1,201312,2,1,1,1,8,3,6,99,99,1,1,6,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45955,1,201312,2,1,1,1,8,3,5,99,99,2,8,5,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,95,97,72,2,999,8,45,8,2,97,1,2,41,97,93,2,999,60,6,0,0
42789,1,201312,2,1,1,1,11,3,7,1,2,2,1,3,1,2,1,99,99,2,1,99,2,1,99,1,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
45832,1,201312,2,2,2,1,7,3,6,99,99,1,6,3,1,2,2,1,99,1,99,99,1,99,99,1,99,99,1,1,2,2,2,99,99,47,3,52,1,7,9,60,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
45223,1,201312,2,2,2,1,7,3,5,99,99,1,8,7,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,81,6,22,2,999,9,40,8,2,9,1,2,81,8,22,2,999,40,8,0,0
33519,1,201312,2,1,1,3,1,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,2,1,99,2,28,97,72,2,999,9,43,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
31117,1,201311,2,2,2,5,1,3,6,99,99,1,6,4,1,2,2,2,1,2,2,1,1,99,99,1,99,99,2,3,2,1,99,1,2,74,3,41,2,999,11,45,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
45042,1,201312,2,2,2,1,2,3,7,6,2,2,6,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,99,3,2,1,99,1,2,26,6,31,2,999,9,42,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
49517,1,201311,2,1,1,1,2,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,72,6,31,2,999,9,40,7,1,99,99,99,999,99,9999,99,999,999,99,0,0
36886,2,201403,2,1,1,1,15,1,5,99,99,1,8,4,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,29,6,82,2,999,11,40,5,2,5,1,2,27,5,41,2,999,40,5,0,0
38803,1,201312,2,2,2,1,8,1,4,99,99,1,3,2,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,1,99,1,1,98,97,34,1,30,6,997,9,1,99,99,99,999,99,9999,99,999,999,99,0,0
46158,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
45638,2,201404,2,1,1,4,3,3,5,99,99,3,9,97,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,997,97,9997,2,999,10,48,16,1,99,99,99,999,99,9999,99,999,999,99,0,0
30189,1,201401,2,2,2,2,16,3,6,99,99,1,97,97,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
35497,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
35162,1,201312,2,1,1,1,10,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,2,2,1,1,99,99,1,1,2,2,1,99,2,50,5,42,1,4,10,40,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
39263,1,201311,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43034,1,201312,2,1,1,1,6,3,6,99,99,1,6,2,2,2,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,1,1,99,2,18,5,82,2,999,11,40,6,2,4,1,2,47,9,72,1,7,40,7,0,0
40480,1,201312,2,2,2,3,8,3,6,99,99,1,6,2,1,97,2,1,99,1,99,99,1,99,99,1,99,99,1,1,1,2,1,99,2,22,97,41,97,999,11,48,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
49862,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46089,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46317,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48612,1,201312,2,2,2,1,9,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,1,1,99,2,81,97,32,2,999,11,40,6,2,7,1,1,81,97,22,2,999,997,7,0,0
40846,2,201404,2,2,2,1,20,3,5,99,99,1,3,8,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41011,1,201312,2,1,1,3,10,3,6,99,99,3,2,97,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,1,81,97,9997,97,999,8,997,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
37290,2,201403,2,1,1,1,7,3,6,99,99,1,6,3,1,2,2,1,99,1,99,99,1,99,99,1,99,99,2,1,2,2,1,99,2,27,5,81,2,999,12,60,6,1,99,99,99,999,99,9999,99,999,999,99,0,0
49689,1,201312,2,2,2,2,24,3,6,99,99,1,6,4,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,1,1,99,2,46,97,52,2,999,97,25,97,2,10,1,2,92,97,41,2,999,40,5,0,0
34102,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30883,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
37666,1,201312,2,2,2,1,5,3,5,99,99,1,8,3,1,1,2,1,99,1,99,99,1,99,99,2,1,99,1,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
46562,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
43967,2,201403,2,1,1,1,15,3,6,99,99,1,6,5,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,1,2,1,1,99,2,27,9,31,2,999,10,50,11,2,9,1,2,30,5,73,2,999,40,7,0,0
47773,1,201312,2,1,1,1,1,3,6,99,99,1,1,1,1,2,1,99,99,1,99,99,2,1,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
49418,1,201311,2,1,1,3,2,3,5,99,99,1,8,5,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,95,97,72,2,999,9,72,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
46496,1,201312,2,2,2,3,15,3,4,99,99,1,9,2,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,55,8,34,2,999,9,40,8,1,99,99,99,999,99,9999,99,999,999,99,0,0
41961,1,201401,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48653,1,201312,2,2,2,1,2,3,6,99,99,1,6,2,2,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,2,1,99,2,51,6,42,2,999,10,43,5,1,99,99,99,999,99,9999,99,999,999,99,0,0
37562,1,201312,2,2,2,1,4,3,6,99,99,1,6,7,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
44542,1,201401,2,2,2,1,15,3,5,99,99,1,4,3,2,1,1,99,99,1,99,99,1,99,99,1,99,99,1,3,1,1,99,1,2,39,4,41,2,999,11,60,5,2,97,1,2,66,4,41,2,999,50,5,0,0
38140,1,201401,2,1,1,2,8,3,6,99,99,1,6,4,1,2,1,99,99,1,99,99,97,99,99,97,99,99,1,1,1,1,1,99,2,51,4,51,2,999,11,54,97,2,11,1,2,72,4,31,2,999,40,6,0,0
42082,1,201312,2,1,1,3,4,3,6,99,99,1,1,2,1,2,1,99,99,1,99,99,1,99,99,1,99,99,2,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
36350,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
32317,1,201401,0,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
31461,1,201312,2,2,2,2,8,3,3,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,97,97,3,99,99,997,97,9997,2,999,97,997,97,97,99,99,99,999,99,9999,99,999,999,99,0,0
48845,1,201311,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
48176,1,201401,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
30921,2,201404,2,2,2,1,15,3,5,99,99,1,3,2,1,1,1,99,99,2,1,99,2,1,99,2,2,3,1,1,2,2,1,99,1,98,7,41,1,5,11,70,9,1,99,99,99,999,99,9999,99,999,999,99,0,0
39759,1,201312,0,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46750,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
49322,1,201312,2,1,1,1,4,3,6,99,99,1,6,4,1,2,1,99,99,2,1,99,1,99,99,1,99,99,1,1,2,2,1,99,2,27,9,31,2,999,11,50,10,1,99,99,99,999,99,9999,99,999,999,99,0,0
31121,1,201312,2,1,1,1,2,3,8,8,3,2,8,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,99,3,1,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
41107,1,201311,2,2,2,1,1,3,5,99,99,1,8,3,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,46,3,52,2,999,10,50,7,2,9,1,2,66,4,41,2,999,40,6,0,0
32662,1,201312,2,2,2,3,8,3,6,99,99,1,6,3,1,2,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,2,47,97,34,2,999,11,48,5,2,10,1,2,997,97,52,2,999,48,5,0,0
47217,2,201403,2,1,1,1,8,3,5,99,99,1,8,4,1,1,1,99,99,1,99,99,1,99,99,1,99,99,1,1,2,1,1,99,1,64,9,34,1,2,10,50,7,2,9,2,99,25,4,82,2,999,40,7,0,0
47617,1,201311,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
47433,1,201312,2,2,2,1,1,3,7,1,5,2,1,5,1,2,1,99,99,1,99,99,97,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,0
47196,1,201401,1,1,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
36516,1,201312,2,1,1,2,2,3,7,6,8,2,8,3,1,2,1,99,99,97,99,99,97,99,99,97,99,99,99,3,2,2,99,99,99,999,99,9999,99,999,99,999,99,99,99,99,99,999,99,9999,99,999,999,99,0,1
33931,1,201312,1,2,2,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,999,96,996,96,96,96,96,96,996,96,9996,96,999,996,96,0,0
46682,1,201311,2,2,2,1,2,3,5,99,99,1,8,7,1,1,2,1,99,2,1,99,1,99,99,1,99,99,1,1,2,1,1,99,2,46,3,34,2,999,10,45,7,2,9,1,2,41,3,34,2,999,997,5,0,0
